ID	Gene	week0.1	week0.2	week4.1	week4.2
candidate723_8	candidate723	14	26	12	36
candidate725_1	candidate725	68	61	87	71
candidate725_2	candidate725	27	30	33	19
candidate725_6	candidate725	12	31	5	35
candidate725_9	candidate725	42	45	51	64
candidate725_10	candidate725	35	23	33	33
candidate726_1	candidate726	67	63	74	103
candidate726_4	candidate726	0	0	3	0
candidate726_6	candidate726	0	0	0	0
candidate726_7	candidate726	5	10	0	7
candidate726_8	candidate726	31	28	43	22
candidate726_9	candidate726	7	17	2	6
candidate727_1	candidate727	52	63	48	84
candidate727_3	candidate727	66	67	63	70
candidate727_6	candidate727	45	37	36	50
candidate728_1	candidate728	26	45	13	56
candidate728_2	candidate728	44	46	64	86
candidate728_3	candidate728	30	43	27	52
candidate728_7	candidate728	12	13	23	17
candidate728_8	candidate728	0	0	1	2
candidate729_1	candidate729	30	52	49	28
candidate729_3	candidate729	112	131	101	126
candidate729_4	candidate729	107	86	108	139
candidate729_6	candidate729	30	28	36	33
candidate729_7	candidate729	15	16	7	13
candidate731_1	candidate731	7	14	3	25
candidate731_2	candidate731	11	23	22	41
candidate731_3	candidate731	103	88	136	79
candidate731_7	candidate731	0	4	1	2
candidate731_9	candidate731	7	10	9	36
candidate732_1	candidate732	10	40	13	23
candidate732_3	candidate732	83	92	132	81
candidate732_4	candidate732	19	19	20	21
candidate732_8	candidate732	9	5	3	7
candidate732_9	candidate732	21	39	27	29
candidate733_1	candidate733	48	63	45	83
candidate733_3	candidate733	26	40	50	37
candidate733_5	candidate733	19	22	14	15
candidate733_8	candidate733	13	31	15	18
candidate733_9	candidate733	2	2	11	0
candidate734_1	candidate734	49	71	59	52
candidate734_2	candidate734	12	31	17	24
candidate734_5	candidate734	55	60	84	51
candidate734_7	candidate734	62	74	79	64
candidate735_1	candidate735	111	122	102	108
candidate735_4	candidate735	38	52	46	50
candidate735_6	candidate735	23	16	21	26
candidate735_7	candidate735	18	29	19	18
candidate736_1	candidate736	17	28	14	26
candidate736_2	candidate736	49	29	66	40
candidate736_7	candidate736	8	18	12	20
candidate736_8	candidate736	10	9	13	15
candidate736_9	candidate736	19	39	41	16
candidate737_1	candidate737	16	26	25	33
candidate737_2	candidate737	8	9	13	20
candidate737_3	candidate737	1	9	7	23
candidate737_4	candidate737	7	11	7	6
candidate737_5	candidate737	23	24	23	33
candidate737_6	candidate737	4	11	6	13
candidate737_7	candidate737	21	24	39	16
candidate738_1	candidate738	77	128	96	146
candidate738_5	candidate738	232	215	282	263
candidate738_10	candidate738	4	27	16	30
candidate739_1	candidate739	80	73	83	92
candidate739_3	candidate739	40	36	42	41
candidate739_4	candidate739	8	9	13	4
candidate739_6	candidate739	33	19	24	22
candidate739_8	candidate739	5	7	1	3
candidate739_10	candidate739	28	17	36	15
candidate740_1	candidate740	35	44	38	37
candidate740_2	candidate740	17	30	21	25
candidate740_3	candidate740	36	33	23	37
candidate740_4	candidate740	15	24	6	29
candidate741_1	candidate741	50	63	53	56
candidate741_5	candidate741	21	29	24	45
candidate741_7	candidate741	138	111	182	136
candidate741_8	candidate741	8	12	12	11
candidate742_1	candidate742	54	47	69	31
candidate742_2	candidate742	92	104	147	61
candidate742_3	candidate742	3	14	7	10
candidate742_9	candidate742	4	13	13	18
candidate742_10	candidate742	21	11	32	10
candidate743_1	candidate743	48	40	30	63
candidate743_5	candidate743	30	23	32	45
candidate743_7	candidate743	16	14	15	11
candidate743_9	candidate743	3	6	1	8
candidate743_10	candidate743	28	31	26	41
candidate744_1	candidate744	52	45	66	55
candidate744_3	candidate744	13	18	40	35
candidate744_5	candidate744	7	20	36	58
candidate744_7	candidate744	39	45	45	67
candidate745_1	candidate745	36	37	31	31
candidate745_2	candidate745	9	7	10	8
candidate745_3	candidate745	15	28	23	28
candidate745_6	candidate745	40	31	60	42
candidate746_1	candidate746	86	123	103	111
candidate746_2	candidate746	35	57	47	67
candidate746_7	candidate746	125	102	75	123
candidate746_9	candidate746	2	3	0	0
candidate746_10	candidate746	52	34	28	49
candidate748_1	candidate748	94	135	85	134
candidate748_6	candidate748	81	66	52	76
candidate749_1	candidate749	10	21	5	29
candidate749_2	candidate749	17	35	32	29
candidate749_3	candidate749	25	27	37	39
candidate749_5	candidate749	86	42	86	74
candidate749_7	candidate749	17	8	9	10
candidate750_1	candidate750	2	18	12	17
candidate750_2	candidate750	17	28	18	26
candidate750_3	candidate750	25	13	23	13
candidate750_5	candidate750	8	10	9	16
candidate750_7	candidate750	43	51	58	68
candidate751_1	candidate751	33	47	41	73
candidate751_5	candidate751	38	36	33	55
candidate751_7	candidate751	5	13	16	13
candidate752_1	candidate752	196	198	129	205
candidate752_5	candidate752	0	0	0	1
candidate752_9	candidate752	0	0	0	0
candidate753_1	candidate753	11	11	8	6
candidate753_2	candidate753	37	35	22	39
candidate753_3	candidate753	27	42	25	58
candidate753_4	candidate753	2	10	3	6
candidate753_6	candidate753	7	18	22	25
candidate753_7	candidate753	1	9	1	5
candidate754_1	candidate754	41	32	27	34
candidate754_2	candidate754	149	128	206	123
candidate754_4	candidate754	86	81	128	66
candidate754_7	candidate754	10	32	9	29
candidate754_8	candidate754	140	139	132	145
candidate755_1	candidate755	98	128	125	121
candidate755_2	candidate755	51	68	74	56
candidate755_8	candidate755	57	88	67	69
candidate756_1	candidate756	41	56	67	75
candidate756_5	candidate756	27	31	49	29
candidate756_7	candidate756	11	42	6	34
candidate756_8	candidate756	24	21	16	14
candidate756_9	candidate756	11	19	21	9
candidate757_1	candidate757	7	16	6	8
candidate757_2	candidate757	48	45	72	74
candidate757_4	candidate757	55	71	63	88
candidate757_5	candidate757	21	22	30	31
candidate757_7	candidate757	63	83	37	111
candidate759_1	candidate759	23	30	42	17
candidate759_2	candidate759	2	14	2	21
candidate759_3	candidate759	8	8	5	14
candidate759_4	candidate759	22	24	40	33
candidate759_6	candidate759	2	6	1	14
candidate759_10	candidate759	1	7	2	2
candidate760_1	candidate760	35	48	37	48
candidate760_2	candidate760	39	30	33	65
candidate760_5	candidate760	228	195	252	237
candidate760_9	candidate760	22	32	36	39
candidate760_10	candidate760	11	8	13	28
candidate761_1	candidate761	69	76	86	73
candidate761_3	candidate761	25	22	37	49
candidate761_7	candidate761	68	112	99	109
candidate761_8	candidate761	15	25	28	31
candidate762_1	candidate762	42	61	40	65
candidate762_4	candidate762	9	16	16	7
candidate762_5	candidate762	9	16	11	18
candidate762_6	candidate762	297	300	346	364
candidate762_8	candidate762	7	9	12	24
candidate762_10	candidate762	39	63	53	51
candidate763_1	candidate763	36	23	55	43
candidate763_2	candidate763	11	12	16	8
candidate763_7	candidate763	18	39	28	28
candidate764_1	candidate764	0	0	0	0
candidate764_3	candidate764	11	44	11	35
candidate764_6	candidate764	55	56	103	65
candidate764_8	candidate764	0	0	0	0
candidate767_1	candidate767	41	22	45	28
candidate767_2	candidate767	154	183	150	195
candidate767_3	candidate767	14	10	15	19
candidate767_4	candidate767	7	17	11	12
candidate767_6	candidate767	10	7	16	13
candidate768_1	candidate768	49	31	44	44
candidate768_2	candidate768	298	308	389	311
candidate768_6	candidate768	88	85	106	145
candidate768_8	candidate768	76	59	125	87
candidate769_1	candidate769	30	41	34	44
candidate769_3	candidate769	69	84	53	98
candidate769_4	candidate769	54	92	76	77
candidate770_1	candidate770	43	82	50	90
candidate770_3	candidate770	77	106	117	135
candidate770_6	candidate770	94	77	92	74
candidate771_1	candidate771	25	39	38	38
candidate771_5	candidate771	81	91	85	81
candidate771_6	candidate771	19	28	6	36
candidate772_1	candidate772	11	37	28	26
candidate772_2	candidate772	23	30	28	49
candidate772_3	candidate772	18	47	26	35
candidate772_4	candidate772	19	22	20	37
candidate772_6	candidate772	132	167	153	192
candidate773_1	candidate773	26	31	12	32
candidate773_2	candidate773	6	6	1	10
candidate773_3	candidate773	40	40	43	59
candidate773_7	candidate773	40	30	27	25
candidate773_10	candidate773	10	14	7	12
candidate774_1	candidate774	15	14	8	16
candidate774_2	candidate774	0	8	1	5
candidate774_3	candidate774	13	17	15	36
candidate774_4	candidate774	123	88	86	61
candidate774_5	candidate774	6	13	14	9
candidate774_7	candidate774	3	5	4	19
candidate775_1	candidate775	27	35	26	19
candidate775_2	candidate775	41	51	32	70
candidate775_3	candidate775	25	34	38	38
candidate775_7	candidate775	13	16	7	25
candidate775_8	candidate775	33	26	33	36
candidate776_1	candidate776	36	43	52	76
candidate776_2	candidate776	19	16	6	33
candidate776_3	candidate776	4	8	5	13
candidate776_4	candidate776	17	30	23	32
candidate776_6	candidate776	17	27	9	26
candidate776_9	candidate776	3	8	0	10
candidate777_1	candidate777	47	47	41	29
candidate777_2	candidate777	11	11	6	11
candidate777_3	candidate777	0	0	0	0
candidate777_4	candidate777	20	29	27	25
candidate777_5	candidate777	111	113	114	85
candidate777_10	candidate777	5	13	6	13
candidate778_1	candidate778	415	340	529	467
candidate778_3	candidate778	17	19	17	29
candidate778_4	candidate778	30	20	22	25
candidate778_8	candidate778	23	20	21	32
candidate778_9	candidate778	12	12	34	2
candidate779_1	candidate779	16	11	26	16
candidate779_2	candidate779	48	63	49	61
candidate779_3	candidate779	67	32	54	39
candidate779_5	candidate779	2	1	1	2
candidate779_10	candidate779	7	8	5	8
candidate780_1	candidate780	28	40	50	27
candidate780_3	candidate780	166	131	189	159
candidate780_9	candidate780	1	0	0	0
candidate780_10	candidate780	7	6	2	7
candidate782_1	candidate782	19	30	9	15
candidate782_4	candidate782	45	53	44	46
candidate782_6	candidate782	16	14	43	17
candidate782_8	candidate782	15	39	22	39
candidate782_10	candidate782	1	9	3	14
candidate783_1	candidate783	34	21	35	28
candidate783_2	candidate783	14	20	19	28
candidate783_3	candidate783	48	28	25	28
candidate783_4	candidate783	14	19	23	14
candidate783_5	candidate783	83	54	69	39
candidate783_7	candidate783	41	46	59	47
candidate784_1	candidate784	20	36	14	46
candidate784_2	candidate784	12	33	11	18
candidate784_3	candidate784	11	4	9	6
candidate784_5	candidate784	0	6	1	6
candidate784_6	candidate784	5	1	2	5
candidate786_1	candidate786	58	47	61	22
candidate786_3	candidate786	7	10	13	11
candidate786_4	candidate786	1	1	0	1
candidate786_5	candidate786	3	18	8	18
candidate786_8	candidate786	48	48	45	45
candidate786_10	candidate786	38	49	43	54
candidate787_1	candidate787	42	55	35	85
candidate787_2	candidate787	40	40	64	26
candidate787_4	candidate787	80	84	110	92
candidate787_9	candidate787	16	10	10	30
candidate789_1	candidate789	40	49	53	47
candidate789_3	candidate789	35	41	38	67
candidate789_6	candidate789	39	48	37	98
candidate790_1	candidate790	141	149	140	163
candidate790_2	candidate790	7	15	6	20
candidate790_4	candidate790	9	18	5	20
candidate790_6	candidate790	7	9	9	19
candidate790_9	candidate790	7	11	4	7
candidate792_1	candidate792	44	54	80	49
candidate792_3	candidate792	14	34	17	17
candidate792_4	candidate792	23	27	18	22
candidate792_5	candidate792	2	7	0	1
candidate792_6	candidate792	1	6	1	2
candidate792_9	candidate792	35	45	24	32
candidate793_1	candidate793	116	115	154	128
candidate793_2	candidate793	0	4	0	5
candidate793_4	candidate793	41	32	25	37
candidate793_5	candidate793	29	32	22	50
candidate794_1	candidate794	114	106	113	81
candidate794_2	candidate794	51	37	36	26
candidate794_4	candidate794	37	28	52	24
candidate795_1	candidate795	16	31	35	36
candidate795_2	candidate795	69	68	57	94
candidate795_5	candidate795	2	3	4	4
candidate795_6	candidate795	33	34	42	17
candidate795_9	candidate795	4	3	2	3
candidate796_1	candidate796	151	115	140	144
candidate796_2	candidate796	9	6	2	2
candidate796_3	candidate796	8	13	3	6
candidate796_5	candidate796	20	23	18	24
candidate797_1	candidate797	40	73	50	74
candidate797_5	candidate797	27	35	34	41
candidate797_7	candidate797	17	21	17	23
candidate798_1	candidate798	24	17	16	22
candidate798_2	candidate798	61	54	54	74
candidate798_3	candidate798	0	4	0	7
candidate798_4	candidate798	10	5	12	7
candidate798_8	candidate798	54	56	72	58
candidate799_1	candidate799	31	52	35	72
candidate799_2	candidate799	25	19	28	25
candidate799_4	candidate799	64	39	56	51
candidate799_9	candidate799	56	40	44	84
candidate900_1	candidate900	2	12	5	17
candidate900_3	candidate900	31	58	53	65
candidate900_4	candidate900	5	10	7	11
candidate900_5	candidate900	37	49	33	51
candidate900_6	candidate900	44	43	24	50
candidate901_1	candidate901	64	71	114	82
candidate901_6	candidate901	36	52	36	35
candidate901_7	candidate901	14	10	8	21
candidate901_10	candidate901	59	42	42	62
candidate905_1	candidate905	64	84	108	99
candidate905_4	candidate905	75	66	124	104
candidate905_7	candidate905	17	23	19	17
candidate909_1	candidate909	32	47	58	48
candidate909_5	candidate909	62	57	65	82
candidate909_7	candidate909	70	75	75	110
candidate909_9	candidate909	40	52	60	45
candidate931_1	candidate931	15	24	7	28
candidate931_3	candidate931	21	10	17	10
candidate931_4	candidate931	58	59	34	69
candidate931_6	candidate931	28	32	27	22
candidate931_10	candidate931	17	35	37	31
candidate932_1	candidate932	14	14	16	6
candidate932_4	candidate932	14	26	12	25
candidate932_5	candidate932	8	9	12	10
candidate932_6	candidate932	0	3	0	3
candidate932_7	candidate932	5	13	3	16
candidate933_1	candidate933	72	54	56	40
candidate933_2	candidate933	27	27	24	33
candidate933_3	candidate933	12	20	3	16
candidate933_4	candidate933	32	26	30	32
candidate933_5	candidate933	7	3	2	1
candidate935_1	candidate935	8	17	6	25
candidate935_2	candidate935	23	20	34	26
candidate935_6	candidate935	0	8	2	5
candidate935_8	candidate935	1	8	3	7
candidate937_1	candidate937	29	35	27	49
candidate937_2	candidate937	15	21	31	21
candidate937_4	candidate937	31	33	30	39
candidate937_5	candidate937	13	23	7	23
candidate937_7	candidate937	3	4	3	3
candidate938_1	candidate938	50	81	57	84
candidate938_2	candidate938	24	44	29	39
candidate938_5	candidate938	0	0	0	0
candidate938_7	candidate938	0	0	0	0
candidate938_8	candidate938	20	33	42	26
candidate940_1	candidate940	43	32	37	28
candidate940_2	candidate940	103	134	102	175
candidate940_5	candidate940	43	57	33	77
candidate940_6	candidate940	1	9	5	12
candidate940_7	candidate940	27	17	24	26
candidate941_1	candidate941	197	158	287	191
candidate941_2	candidate941	3	11	4	12
candidate941_3	candidate941	17	13	21	38
candidate941_5	candidate941	24	42	30	44
candidate941_7	candidate941	7	8	7	10
candidate941_8	candidate941	2	8	4	14
candidate941_10	candidate941	10	21	9	41
candidate942_1	candidate942	38	34	16	39
candidate942_2	candidate942	29	33	31	40
candidate942_3	candidate942	9	23	17	28
candidate946_1	candidate946	125	116	83	121
candidate946_3	candidate946	135	156	180	146
candidate946_7	candidate946	0	14	2	10
candidate946_9	candidate946	36	51	34	51
candidate947_1	candidate947	66	51	52	63
candidate947_2	candidate947	112	114	113	159
candidate947_3	candidate947	17	24	24	19
candidate948_1	candidate948	23	26	33	35
candidate948_3	candidate948	15	17	26	28
candidate948_4	candidate948	35	29	43	27
candidate948_6	candidate948	12	18	16	15
candidate948_7	candidate948	15	17	20	15
candidate949_1	candidate949	177	153	140	208
candidate949_2	candidate949	6	20	5	11
candidate949_3	candidate949	13	31	37	29
candidate949_5	candidate949	2	4	4	8
candidate953_1	candidate953	20	42	29	37
candidate953_2	candidate953	10	16	20	31
candidate953_3	candidate953	21	24	14	17
candidate953_4	candidate953	48	57	53	115
candidate953_9	candidate953	90	83	131	106
candidate955_1	candidate955	56	36	33	35
candidate955_5	candidate955	11	21	6	9
candidate955_6	candidate955	27	56	36	63
candidate957_1	candidate957	38	78	66	63
candidate957_4	candidate957	14	12	5	12
candidate957_5	candidate957	9	20	11	22
candidate957_6	candidate957	11	22	14	30
candidate957_7	candidate957	121	113	151	145
candidate958_1	candidate958	23	36	49	29
candidate958_2	candidate958	21	30	30	32
candidate958_3	candidate958	18	43	47	26
candidate958_5	candidate958	16	21	25	29
candidate962_1	candidate962	8	13	14	11
candidate962_2	candidate962	7	22	11	27
candidate962_3	candidate962	15	20	6	28
candidate962_4	candidate962	102	87	110	109
candidate964_1	candidate964	10	29	12	18
candidate964_2	candidate964	7	4	8	17
candidate964_4	candidate964	15	9	19	16
candidate964_5	candidate964	64	96	142	112
candidate964_6	candidate964	1	4	2	3
candidate966_1	candidate966	64	68	63	93
candidate966_3	candidate966	6	13	1	13
candidate966_5	candidate966	29	40	21	41
candidate966_8	candidate966	15	37	25	31
candidate967_1	candidate967	52	65	72	88
candidate967_4	candidate967	53	50	33	56
candidate967_8	candidate967	140	106	156	130
candidate967_10	candidate967	1	0	0	0
candidate972_1	candidate972	50	42	72	52
candidate972_2	candidate972	111	107	122	129
candidate972_9	candidate972	51	59	56	36
candidate972_10	candidate972	24	18	24	27
candidate977_1	candidate977	73	41	73	53
candidate977_2	candidate977	1	5	5	2
candidate977_4	candidate977	15	25	10	17
candidate977_8	candidate977	8	12	9	26
candidate978_1	candidate978	32	42	30	41
candidate978_2	candidate978	62	65	55	73
candidate978_3	candidate978	22	18	18	24
candidate978_9	candidate978	10	10	22	4
candidate979_1	candidate979	16	18	19	25
candidate979_2	candidate979	15	24	18	29
candidate979_4	candidate979	120	102	125	89
candidate979_6	candidate979	23	26	46	26
candidate979_7	candidate979	23	21	15	18
candidate979_8	candidate979	0	9	1	9
candidate980_1	candidate980	33	19	32	20
candidate980_2	candidate980	0	0	0	0
candidate980_3	candidate980	12	10	20	13
candidate980_4	candidate980	0	0	0	0
candidate984_1	candidate984	100	86	80	69
candidate984_3	candidate984	27	37	48	46
candidate984_4	candidate984	50	62	58	60
candidate984_5	candidate984	171	116	114	122
candidate984_9	candidate984	2	9	4	13
candidate986_1	candidate986	41	64	64	66
candidate986_2	candidate986	49	55	56	64
candidate986_3	candidate986	11	16	8	27
candidate986_4	candidate986	29	40	36	50
candidate987_1	candidate987	59	29	49	54
candidate987_2	candidate987	301	235	352	313
candidate987_3	candidate987	60	68	51	72
candidate987_4	candidate987	41	42	54	48
candidate987_9	candidate987	6	11	1	5
candidate989_1	candidate989	33	41	56	56
candidate989_2	candidate989	65	77	82	74
candidate989_3	candidate989	12	10	9	12
candidate989_4	candidate989	8	24	24	22
candidate989_5	candidate989	15	19	23	14
candidate990_1	candidate990	21	36	32	39
candidate990_2	candidate990	42	34	27	60
candidate990_3	candidate990	49	48	49	41
candidate990_5	candidate990	16	19	12	24
candidate992_1	candidate992	20	22	13	21
candidate992_5	candidate992	27	40	29	60
candidate992_9	candidate992	3	7	5	1
candidate992_10	candidate992	7	4	13	11
candidate994_1	candidate994	36	45	31	92
candidate994_5	candidate994	33	62	38	89
candidate994_7	candidate994	2	7	3	6
candidate994_8	candidate994	8	8	11	12
candidate995_1	candidate995	120	107	130	149
candidate995_2	candidate995	68	71	99	118
candidate995_5	candidate995	22	43	23	35
candidate995_6	candidate995	9	12	15	22
candidate997_1	candidate997	44	56	42	81
candidate997_2	candidate997	79	31	146	43
candidate997_3	candidate997	33	47	42	36
candidate997_4	candidate997	29	43	25	34
candidate998_1	candidate998	14	16	15	30
candidate998_3	candidate998	56	63	49	106
candidate998_4	candidate998	0	0	0	1
candidate998_6	candidate998	79	63	102	79
candidate998_9	candidate998	29	28	33	23
candidate999_1	candidate999	0	0	0	0
candidate999_2	candidate999	342	315	454	350
candidate999_3	candidate999	0	0	0	0
candidate999_6	candidate999	2	6	3	7
candidate999_7	candidate999	5	9	16	13
unknown114_1	unknown114	76	84	82	119
unknown114_2	unknown114	34	43	47	60
unknown114_4	unknown114	38	33	33	45
unknown119_1	unknown119	81	53	94	43
unknown119_2	unknown119	45	68	62	100
unknown119_8	unknown119	43	45	38	52
unknown119_10	unknown119	0	10	2	18
unknown264_1	unknown264	19	31	12	32
unknown264_2	unknown264	94	93	94	111
unknown264_4	unknown264	45	34	33	30
unknown264_10	unknown264	0	9	3	0
unknown265_1	unknown265	77	107	52	133
unknown265_3	unknown265	109	107	117	161
unknown265_7	unknown265	30	41	45	22
unknown271_1	unknown271	44	38	52	40
unknown271_2	unknown271	77	71	105	128
unknown271_3	unknown271	23	27	27	15
unknown273_1	unknown273	160	179	155	107
unknown273_5	unknown273	70	52	59	66
unknown273_6	unknown273	127	153	206	151
unknown274_1	unknown274	116	113	106	112
unknown274_3	unknown274	71	67	57	94
unknown274_9	unknown274	44	28	30	31
unknown275_1	unknown275	17	28	38	31
unknown275_2	unknown275	5	13	5	1
unknown275_4	unknown275	40	39	29	32
unknown275_6	unknown275	41	26	35	26
unknown275_8	unknown275	34	34	45	25
unknown276_1	unknown276	8	12	6	17
unknown276_3	unknown276	9	13	4	14
unknown276_6	unknown276	37	34	10	57
unknown276_7	unknown276	10	27	15	19
unknown276_8	unknown276	75	66	76	73
unknown278_1	unknown278	52	53	50	56
unknown278_3	unknown278	164	181	242	174
unknown278_4	unknown278	54	50	70	40
unknown278_5	unknown278	29	30	37	73
unknown288_1	unknown288	13	24	21	21
unknown288_6	unknown288	146	120	120	113
unknown288_8	unknown288	9	14	6	10
unknown288_9	unknown288	1	7	0	5
unknown291_1	unknown291	5	4	1	5
unknown291_2	unknown291	18	28	11	26
unknown291_4	unknown291	4	11	2	4
unknown462_1	unknown462	41	47	59	69
unknown462_2	unknown462	45	64	40	70
unknown464_1	unknown464	42	55	54	58
unknown464_2	unknown464	39	40	48	43
unknown464_8	unknown464	8	17	5	33
unknown465_1	unknown465	90	133	87	141
unknown465_4	unknown465	46	45	70	33
unknown465_5	unknown465	35	57	49	38
unknown466_1	unknown466	80	120	78	129
unknown466_5	unknown466	32	30	41	30
unknown466_6	unknown466	0	4	2	8
unknown466_10	unknown466	0	9	3	2
unknown475_1	unknown475	36	58	44	72
unknown475_6	unknown475	28	40	33	41
unknown600_1	unknown600	114	86	86	154
unknown600_4	unknown600	36	75	52	79
unknown600_10	unknown600	2	8	7	6
unknown602_1	unknown602	81	83	68	89
unknown602_4	unknown602	69	74	77	95
unknown602_6	unknown602	25	19	41	18
unknown602_10	unknown602	31	40	44	52
unknown604_1	unknown604	8	21	15	33
unknown604_3	unknown604	12	20	12	19
unknown604_7	unknown604	56	58	54	89
unknown604_9	unknown604	20	10	31	17
unknown846_1	unknown846	88	85	85	131
unknown846_3	unknown846	67	89	121	118
unknown846_4	unknown846	29	38	27	36
unknown847_1	unknown847	48	61	67	102
unknown847_2	unknown847	114	118	137	95
unknown1045_1	unknown1045	29	46	46	51
unknown1045_2	unknown1045	182	165	214	189
unknown1045_3	unknown1045	177	217	182	260
unknown1065_1	unknown1065	37	43	38	52
unknown1065_2	unknown1065	29	27	29	30
unknown1065_3	unknown1065	96	85	92	105
unknown1065_4	unknown1065	11	14	7	14
unknown1065_5	unknown1065	1	4	0	10
unknown1065_7	unknown1065	21	26	11	16
unknown1066_1	unknown1066	20	46	30	23
unknown1066_2	unknown1066	36	47	41	54
unknown1066_3	unknown1066	20	30	32	57
unknown1114_1	unknown1114	104	100	123	130
unknown1114_2	unknown1114	26	23	37	18
unknown1114_3	unknown1114	48	91	70	69
unknown1114_10	unknown1114	88	90	72	74
unknown1115_1	unknown1115	16	17	17	33
unknown1115_2	unknown1115	39	39	53	35
unknown1115_3	unknown1115	15	19	14	6
unknown1115_4	unknown1115	19	30	54	24
unknown1115_5	unknown1115	10	23	14	22
unknown1115_6	unknown1115	24	25	25	29
unknown1118_1	unknown1118	211	186	157	167
unknown1118_4	unknown1118	8	23	9	4
unknown1118_5	unknown1118	14	27	20	46
unknown1118_9	unknown1118	1	8	0	5
unknown1119_1	unknown1119	54	49	61	52
unknown1119_3	unknown1119	37	33	48	32
unknown1119_7	unknown1119	69	73	70	83
unknown1119_9	unknown1119	77	71	101	68
unknown1243_1	unknown1243	58	84	82	98
unknown1243_3	unknown1243	63	71	62	75
unknown1243_5	unknown1243	12	36	24	54
unknown1246_1	unknown1246	53	59	67	83
unknown1246_5	unknown1246	43	64	60	70
unknown1246_7	unknown1246	26	47	36	27
unknown1248_1	unknown1248	72	109	92	119
unknown1248_5	unknown1248	243	245	284	236
unknown1248_10	unknown1248	199	200	282	216
unknown1249_1	unknown1249	7	17	16	31
unknown1249_5	unknown1249	47	49	51	63
unknown1479_1	unknown1479	38	47	41	31
unknown1479_2	unknown1479	38	47	70	52
unknown1479_9	unknown1479	2	9	1	7
unknown1479_10	unknown1479	3	4	2	2
unknown1480_1	unknown1480	36	49	40	45
unknown1480_2	unknown1480	23	52	36	39
unknown1480_4	unknown1480	31	13	29	12
unknown1480_9	unknown1480	19	21	16	22
unknown1480_10	unknown1480	2	9	2	5
unknown1483_1	unknown1483	23	41	37	48
unknown1483_2	unknown1483	20	38	40	52
unknown1483_7	unknown1483	1	4	1	12
unknown1483_9	unknown1483	18	18	7	18
unknown1484_1	unknown1484	40	64	37	62
unknown1484_3	unknown1484	2	13	0	9
unknown1484_5	unknown1484	43	72	42	78
unknown1485_1	unknown1485	74	71	75	87
unknown1485_2	unknown1485	2	4	3	4
unknown1485_3	unknown1485	0	10	6	15
unknown1485_4	unknown1485	125	84	70	87
unknown1486_1	unknown1486	17	24	18	14
unknown1486_2	unknown1486	63	37	36	40
unknown1486_3	unknown1486	0	3	0	2
unknown1486_5	unknown1486	1	10	0	3
unknown1486_6	unknown1486	4	13	12	15
unknown1486_7	unknown1486	0	6	1	6
unknown1487_1	unknown1487	10	20	18	8
unknown1487_2	unknown1487	29	41	42	52
unknown1487_7	unknown1487	11	25	9	25
unknown1487_9	unknown1487	23	27	39	45
unknown1488_1	unknown1488	42	51	47	73
unknown1488_2	unknown1488	22	28	21	41
unknown1488_4	unknown1488	9	7	17	7
unknown1488_7	unknown1488	47	44	55	73
unknown1488_9	unknown1488	18	28	25	32
unknown1900_1	unknown1900	122	102	98	112
unknown1900_6	unknown1900	54	63	39	73
unknown1900_7	unknown1900	33	47	28	35
unknown1905_1	unknown1905	85	105	117	137
unknown1905_5	unknown1905	24	34	52	34
unknown1905_7	unknown1905	31	25	31	31
unknown1905_8	unknown1905	10	13	4	13
unknown2199_1	unknown2199	30	57	35	55
unknown2199_2	unknown2199	36	40	25	46
unknown2199_3	unknown2199	64	53	83	54
unknown2199_7	unknown2199	3	3	18	10
unknown2201_1	unknown2201	26	31	50	47
unknown2201_3	unknown2201	27	51	45	45
unknown2201_5	unknown2201	79	95	89	85
unknown2201_9	unknown2201	6	17	2	17
unknown2204_1	unknown2204	0	0	0	0
unknown2204_2	unknown2204	16	31	33	30
unknown2204_6	unknown2204	0	0	0	0
unknown2205_1	unknown2205	110	151	151	148
unknown2205_2	unknown2205	60	85	79	84
unknown2205_6	unknown2205	16	24	20	50
unknown2342_1	unknown2342	12	25	11	19
unknown2342_3	unknown2342	67	53	79	71
unknown2342_5	unknown2342	8	18	8	19
unknown2342_6	unknown2342	1	3	0	0
unknown2345_1	unknown2345	0	2	1	5
unknown2345_2	unknown2345	99	147	181	145
unknown2345_4	unknown2345	50	62	34	72
unknown2345_5	unknown2345	2	5	2	15
unknown2345_6	unknown2345	25	38	39	45
unknown2345_9	unknown2345	71	59	117	128
unknown2370_1	unknown2370	40	52	28	59
unknown2370_3	unknown2370	132	105	145	153
unknown2370_4	unknown2370	39	55	75	57
unknown2372_1	unknown2372	53	64	41	64
unknown2372_2	unknown2372	19	36	43	32
unknown2372_3	unknown2372	76	80	69	60
unknown2372_4	unknown2372	0	0	0	0
unknown2372_5	unknown2372	36	47	37	28
unknown2372_7	unknown2372	84	75	36	58
unknown2374_1	unknown2374	30	47	29	71
unknown2374_2	unknown2374	129	134	170	113
unknown2374_10	unknown2374	12	12	15	13
unknown2375_1	unknown2375	47	72	52	52
unknown2375_3	unknown2375	3	25	1	20
unknown2375_7	unknown2375	12	17	14	29
unknown2375_9	unknown2375	6	10	7	8
unknown2376_1	unknown2376	8	28	20	22
unknown2376_2	unknown2376	14	5	13	10
unknown2376_3	unknown2376	5	7	1	10
unknown2376_4	unknown2376	4	9	12	1
